id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
cmr-0384,Cameroun,cameroun,moyen,Quelle juridiction internationale a tranche le differend de Bakassi en 2002 ?,Le Conseil de securite de l'ONU,La Cour internationale de justice,La Cour penale internationale,L'Union africaine,B,200,25,La CIJ de La Haye a rendu son arret le 10 octobre 2002.,"cameroun,histoire"
cmr-0385,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Garoua-Boulai ?,Ouest,Sud,Nord,Est,D,200,25,Garoua-Boulai est situee dans la region : Est.,"cameroun,geographie,villes"
cmr-0386,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour avoir marque des buts decisifs avec les Lionnes Indomptables en Coupe du monde ?,Ajara Nchout,Ekambi Brillant,Manu Dibango,Salatiel,A,300,30,Il s'agit de Ajara Nchout.,"cameroun,personnalites"
cmr-0387,Cameroun,cameroun,challenge,Quel lac de la region de l'Ouest a connu une eruption gazeuse en 1984 ?,Le lac Ossa,Le lac Nyos,Le lac Bini,Le lac Monoun,D,300,30,"Le lac Monoun, pres de Foumbot, a precede la catastrophe de Nyos.","cameroun,geographie"
cmr-0388,Cameroun,cameroun,facile,Le Cameroun partage-t-il une frontiere terrestre avec le Tchad ?,"Non, il en est separe par un autre pays","Non, ce pays n'existe pas en Afrique",Oui,"Non, il en est separe par un ocean",C,100,20,Le Tchad est bien un voisin du Cameroun (au nord-est).,"cameroun,geographie,frontieres"
cmr-0389,Cameroun,cameroun,challenge,Dans quel domaine Coco Argentee s'est-il ou s'est-elle illustre(e) ?,Les affaires et l'entrepreneuriat,La politique,La musique,La lutte contre la colonisation,C,300,30,Coco Argentee est connu(e) pour etre une chanteuse de bikutsi tres populaire.,"cameroun,personnalites"
cmr-0390,Cameroun,cameroun,challenge,Combien de deputes compte l'Assemblee nationale du Cameroun ?,100,150,250,180,D,300,30,L'Assemblee nationale compte 180 deputes.,"cameroun,institutions,symboles"
cmr-0391,Cameroun,cameroun,facile,Quel est l'ingredient principal utilise pour preparer le soya ?,la viande de boeuf grillee et epicee en brochettes,le macabo rape,le pain garni de spaghetti et d'omelette,le manioc fermente en petits batons,A,100,20,Le soya se prepare avec la viande de boeuf grillee et epicee en brochettes.,"cameroun,gastronomie"
cmr-0392,Cameroun,cameroun,moyen,Quelle affirmation est exacte a propos du mil et le sorgho au Cameroun ?,"En resume, les plantations de Djuttitsa et Ndu sont connues","En resume, ce sont les cereales de base en zone sahelienne","En resume, elle est cultivee autour du Moungo et du Fako","En resume, il est encadre par la SODECOTON",B,200,25,Pour le mil et le sorgho : ce sont les cereales de base en zone sahelienne.,"cameroun,economie,agriculture"
cmr-0393,Cameroun,cameroun,challenge,Dans quel domaine Dina Bell s'est-il ou s'est-elle illustre(e) ?,La mode,L'athletisme,La musique,La lutte contre la colonisation,C,300,30,Dina Bell est connu(e) pour etre une voix historique du makossa.,"cameroun,personnalites"
cmr-0394,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Rhumsiki ?,Adamaoua,Ouest,Centre,Extreme-Nord,D,200,25,Rhumsiki est situee dans la region : Extreme-Nord.,"cameroun,geographie,villes"
cmr-0395,Cameroun,cameroun,moyen,Quel barrage hydroelectrique a ete mis en service sur la Sanaga a Nachtigal ?,Le barrage de Maga,Le barrage de Bamendjing,Le barrage de Lagdo,Le barrage de Nachtigal,D,200,25,Nachtigal Amont est concu pour environ 420 MW.,"cameroun,geographie"
cmr-0396,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Nso sont-ils principalement etablis ?,Le Sud,Le Sud-Ouest,Le Nord-Ouest,Le Littoral,C,200,25,Les Nso vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0397,Cameroun,cameroun,moyen,Le departement du Vallee-du-Ntem appartient a quelle region ?,Littoral,Nord,Centre,Sud,D,200,25,Le Vallee-du-Ntem se situe dans la region : Sud.,"cameroun,geographie,departements"
cmr-0398,Cameroun,cameroun,moyen,Dans quelle partie du Cameroun le coton est-il ou est-elle principalement cultive(e) ?,Le Sud et l'Est,Le Centre,L'Ouest et le Nord-Ouest,Le Grand Nord,D,200,25,Pour le coton : il est encadre par la SODECOTON.,"cameroun,economie,agriculture"
cmr-0399,Cameroun,cameroun,moyen,Quelle affirmation est exacte a propos du cafe robusta au Cameroun ?,"En resume, la SEMRY exploite les perimetres de Yagoua et Maga","En resume, il pousse en zone chaude et humide","En resume, il beneficie d'une indication geographique protegee","En resume, il est cultive dans le Moungo",B,200,25,Pour le cafe robusta : il pousse en zone chaude et humide.,"cameroun,economie,agriculture"
cmr-0400,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Kumbo ?,Centre,Ouest,Adamaoua,Nord-Ouest,D,200,25,Kumbo est situee dans la region : Nord-Ouest.,"cameroun,geographie,villes"
cmr-0401,Cameroun,cameroun,moyen,Que designe la marque camerounaise Tartina ?,Une boisson maltee sans alcool,Une pate a tartiner,Un service de telecommunication,Un service de mobile money,B,200,25,Tartina : elle est produite par Chococam.,"cameroun,marques"
cmr-0402,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Mbororo sont-ils principalement etablis ?,L'Adamaoua,L'Extreme-Nord,Le Centre,Le Sud,A,200,25,Les Mbororo vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0403,Cameroun,cameroun,moyen,Dans quel domaine William Elong s'est-il ou s'est-elle illustre(e) ?,Le football,La technologie,La politique,La litterature,B,200,25,William Elong est connu(e) pour avoir cree une startup camerounaise de drones civils.,"cameroun,personnalites"
cmr-0404,Cameroun,cameroun,moyen,Quel est le role du Guichet unique du commerce exterieur (GUCE) au Cameroun ?,Gerer les bourses scolaires,Collecter les impots sur les salaires,Delivrer les passeports,Simplifier les formalites d'import-export en un seul point,D,200,25,Le GUCE regroupe les administrations liees au commerce exterieur.,"cameroun,institutions,symboles"
cmr-0405,Cameroun,cameroun,moyen,Dans quelle partie du Cameroun l'hevea est-il ou est-elle principalement cultive(e) ?,L'Ouest et le Nord-Ouest,Le Centre,L'Adamaoua,Le Littoral et le Sud-Ouest,D,200,25,Pour l'hevea : il fournit le caoutchouc naturel.,"cameroun,economie,agriculture"
cmr-0406,Cameroun,cameroun,facile,"Dans le langage populaire camerounais, que designe un sauveteur ?",Un petit commercant qui vend au bord de la route,Ce qui est de mauvaise qualite ou bricole,Un patron ou un homme respecte,"La nourriture, le fait de manger",A,100,20,Un sauveteur : un petit commercant qui vend au bord de la route.,"cameroun,culture,expressions"
cmr-0407,Cameroun,cameroun,moyen,Quelle est la population approximative du Cameroun aujourd'hui ?,Environ 8 millions,Environ 55 millions,Environ 28 millions d'habitants,Environ 90 millions,C,200,25,La population est estimee autour de 28 a 29 millions d'habitants.,"cameroun,geographie"
cmr-0408,Cameroun,cameroun,moyen,Quelle course sportive celebre se dispute chaque annee sur le mont Cameroun ?,La Ronde de Buea,La Course de l'Espoir,Le Marathon du Wouri,Le Trophee des Volcans,B,200,25,La Course de l'Espoir attire des coureurs du monde entier.,"cameroun,geographie"
cmr-0409,Cameroun,cameroun,moyen,Le departement du Kadey appartient a quelle region ?,Nord-Ouest,Extreme-Nord,Ouest,Est,D,200,25,Le Kadey se situe dans la region : Est.,"cameroun,geographie,departements"
cmr-0410,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Faro-et-Deo ?,Nkongsamba,Tignere,Nanga-Eboko,Kousseri,B,300,30,"Tignere est le chef-lieu du Faro-et-Deo, dans la region : Adamaoua.","cameroun,geographie,departements"
cmr-0411,Cameroun,cameroun,moyen,Qui represente l'Etat a la tete d'une region au Cameroun ?,Le prefet,Le gouverneur,Le sous-prefet,Le maire,B,200,25,Le gouverneur est nomme par decret presidentiel.,"cameroun,institutions,symboles"
cmr-0412,Cameroun,cameroun,challenge,Quel lamidat du Nord est reste celebre pour son autonomie historique ?,Le lamidat de Rey Bouba,Le lamidat de Bafang,Le lamidat de Kribi,Le lamidat de Buea,A,300,30,"Rey Bouba, dans le Mayo-Rey, est un lamidat puissant.","cameroun,culture"
cmr-0413,Cameroun,cameroun,moyen,Dans quelle partie du Cameroun la banane d'exportation est-il ou est-elle principalement cultive(e) ?,L'Ouest et le Nord-Ouest,Le Littoral et le Sud-Ouest,L'Adamaoua,Le Centre,B,200,25,Pour la banane d'exportation : elle est cultivee autour du Moungo et du Fako.,"cameroun,economie,agriculture"
cmr-0414,Cameroun,cameroun,challenge,Quel systeme comptable les entreprises camerounaises appliquent-elles ?,Le SYSCOHADA revise,Les IFRS obligatoires pour toutes,Le plan comptable francais 1982,Le plan comptable americain,A,300,30,Le SYSCOHADA revise est en vigueur depuis 2018.,"cameroun,economie"
cmr-0415,Cameroun,cameroun,moyen,Dans quelle region du Cameroun les Bakweri sont-ils principalement etablis ?,L'Extreme-Nord,Le Nord-Ouest,Le Nord,Le Sud-Ouest,D,200,25,Les Bakweri vivent principalement dans cette region.,"cameroun,peuples,langues"
cmr-0416,Cameroun,cameroun,facile,Quel materiau local est utilise pour fabriquer les paniers artisanaux ?,Le plastique importe,L'acier inoxydable,Le verre souffle,Le raphia,D,100,20,Le raphia est tresse par les artisans.,"cameroun,culture-generale"
cmr-0417,Cameroun,cameroun,moyen,Quelle affirmation est exacte a propos de l'hevea au Cameroun ?,"En resume, il fournit le caoutchouc naturel","En resume, elle entre dans la preparation du ndole et des sauces","En resume, il beneficie d'une indication geographique protegee","En resume, les hautes terres offrent un climat favorable",A,200,25,Pour l'hevea : il fournit le caoutchouc naturel.,"cameroun,economie,agriculture"
cmr-0418,Cameroun,cameroun,facile,Quel evenement national est celebre chaque 20 mai au Cameroun ?,La fete du cacao,Le nouvel an,La fete nationale,La fete des meres,C,100,20,Le 20 mai est la fete nationale.,"cameroun,culture-generale"
cmr-0419,Cameroun,cameroun,moyen,Dans quel domaine Blanche Bailly s'est-il ou s'est-elle illustre(e) ?,Les affaires et l'entrepreneuriat,Le cinema,La lutte contre la colonisation,La musique,D,200,25,Blanche Bailly est connu(e) pour etre une chanteuse afropop connue pour Mimbayeur.,"cameroun,personnalites"
cmr-0420,Cameroun,cameroun,moyen,Dans quel domaine Baba Danpullo s'est-il ou s'est-elle illustre(e) ?,Les affaires et l'entrepreneuriat,Le cinema,La musique,La lutte contre la colonisation,A,200,25,Baba Danpullo est connu(e) pour etre l'un des hommes d'affaires les plus riches du Cameroun.,"cameroun,personnalites"
cmr-0421,Cameroun,cameroun,moyen,Quel quartier de Douala est connu pour ses activites nocturnes et sa vie animee ?,Nsimalen,Mvog-Ada,Melen,Akwa,D,200,25,"Akwa concentre hotels, bars et commerces.","cameroun,divers"
cmr-0422,Cameroun,cameroun,moyen,Que s'est-il passe le 1er octobre 1961 au Cameroun ?,La creation du Sénat,L'adoption de l'Etat unitaire,La proclamation de l'independance,La reunification avec le Southern Cameroons britannique,D,200,25,Le Cameroun meridional britannique a rejoint la Republique.,"cameroun,histoire"
cmr-0423,Cameroun,cameroun,moyen,"Dans le langage populaire camerounais, que designe tchouker ?",Un patron ou un homme respecte,Payer ou glisser discretement de l'argent,Un moto-taxi,"Un revendeur, souvent une commercante de vivres",B,200,25,Tchouker : payer ou glisser discretement de l'argent.,"cameroun,culture,expressions"
cmr-0424,Cameroun,cameroun,challenge,Dans quel secteur d'activite intervient la SNI ?,L'electricite,La distribution de carburants,L'immobilier,L'investissement public,D,300,30,La SNI est la Societe Nationale d'Investissement.,"cameroun,economie,entreprises"
cmr-0425,Cameroun,cameroun,moyen,"Quelle personnalite camerounaise est connue pour etre surnommee la femme du peuple, figure du bikutsi ?",Manu Dibango,X-Maleya,Francoise Ellong,K-Tino,D,200,25,Il s'agit de K-Tino.,"cameroun,personnalites"
cmr-0426,Cameroun,cameroun,moyen,Dans quel secteur d'activite intervient la CDC ?,Le transport aerien,L'agroalimentaire,L'agro-industrie,Le transport ferroviaire,C,200,25,"La CDC est un grand employeur agricole du Sud-Ouest (banane, hevea, palmier).","cameroun,economie,entreprises"
cmr-0427,Cameroun,cameroun,moyen,Quel est l'ingredient principal utilise pour preparer le njama njama ?,"la morelle noire, un legume-feuille",le pain garni de spaghetti et d'omelette,les epices noires grillees et le poisson,le taro pile et la soupe jaune,A,200,25,"Le njama njama se prepare avec la morelle noire, un legume-feuille.","cameroun,gastronomie"
cmr-0428,Cameroun,cameroun,moyen,"Dans le langage populaire camerounais, que designe un pia ?","Un revendeur, souvent une commercante de vivres","Un petit, un cadet ou un jeune",De l'argent,"L'intimidation, le fait de faire peur",C,200,25,Un pia : de l'argent.,"cameroun,culture,expressions"
cmr-0429,Cameroun,cameroun,moyen,Quel parti politique a mene la lutte pour l'independance du Cameroun a partir de 1948 ?,Le SDF,Le RDPC,L'UPC (Union des Populations du Cameroun),L'UNDP,C,200,25,L'UPC a ete fondee le 10 avril 1948.,"cameroun,histoire"
cmr-0430,Cameroun,cameroun,facile,Quel sport est le plus populaire au Cameroun ?,Le football,Le hockey sur glace,Le cricket,Le ski alpin,A,100,20,Le football est le sport roi du pays.,"cameroun,culture-generale"
cmr-0431,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Haut-Nyong ?,Garoua,Abong-Mbang,Yaounde,Bamenda,B,300,30,"Abong-Mbang est le chef-lieu du Haut-Nyong, dans la region : Est.","cameroun,geographie,departements"
cmr-0432,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Bafang ?,Extreme-Nord,Ouest,Centre,Sud-Ouest,B,200,25,Bafang est situee dans la region : Ouest.,"cameroun,geographie,villes"
cmr-0433,Cameroun,cameroun,moyen,Comment surnomme-t-on la ville de Yaounde ?,La capitale du Nord,La cite des arts,La perle du Sud,La ville aux sept collines,D,200,25,Yaounde est batie sur plusieurs collines.,"cameroun,divers"
cmr-0434,Cameroun,cameroun,challenge,Quel est le chef-lieu du departement du Koung-Khi ?,Foumban,Mbengwi,Bandjoun,Bafang,C,300,30,"Bandjoun est le chef-lieu du Koung-Khi, dans la region : Ouest.","cameroun,geographie,departements"
cmr-0435,Cameroun,cameroun,facile,De quelle region du Cameroun le poisson braise est-il originaire ou le plus consomme ?,Le Sud-Ouest,L'Est,Le Nord-Ouest,Le Littoral,D,100,20,Le poisson braise est surtout associe a cette region.,"cameroun,gastronomie"
cmr-0436,Cameroun,cameroun,facile,Quel accompagnement a base de manioc est vendu enveloppe dans des feuilles ?,Le pain de mie,La baguette viennoise,Le croissant,Le bobolo,D,100,20,Le bobolo est un baton de manioc.,"cameroun,culture-generale"
cmr-0437,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour avoir dirige l'UPC en exil avant d'etre empoisonne a Geneve ?,Djaili Amadou Amal,Andre-Marie Talla,Felix-Roland Moumie,Ekambi Brillant,C,300,30,Il s'agit de Felix-Roland Moumie.,"cameroun,personnalites"
cmr-0438,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour avoir marque la musique camerounaise malgre sa cecite ?,Jovi,Tala Andre Marie,Patrick Mboma,Felix-Roland Moumie,B,300,30,Il s'agit de Tala Andre Marie.,"cameroun,personnalites"
cmr-0439,Cameroun,cameroun,moyen,Dans quelle region du Cameroun se trouve la ville de Njombe ?,Sud,Extreme-Nord,Littoral,Nord,C,200,25,Njombe est situee dans la region : Littoral.,"cameroun,geographie,villes"
cmr-0440,Cameroun,cameroun,moyen,Quelle personnalite camerounaise est connue pour avoir ete capitaine des Lions Indomptables puis leur selectionneur ?,Coco Argentee,Olivier Madiba,Paul Kammogne Fokam,Rigobert Song,D,200,25,Il s'agit de Rigobert Song.,"cameroun,personnalites"
cmr-0441,Cameroun,cameroun,challenge,Dans quel domaine Tala Andre Marie s'est-il ou s'est-elle illustre(e) ?,La litterature,La musique,La mode,La politique,B,300,30,Tala Andre Marie est connu(e) pour avoir marque la musique camerounaise malgre sa cecite.,"cameroun,personnalites"
cmr-0442,Cameroun,cameroun,challenge,En quelle annee le Cameroun a-t-il remporte sa premiere CAN ?,1984,1988,1972,1990,A,300,30,Le premier sacre continental date de 1984.,"cameroun,personnalites,sport,culture"
cmr-0443,Cameroun,cameroun,facile,Comment appelle-t-on la monnaie utilisee dans les marches camerounais ?,La livre sterling,L'euro,Le dollar,Le franc CFA,D,100,20,Le franc CFA est la monnaie du Cameroun.,"cameroun,culture-generale"
cmr-0444,Cameroun,cameroun,challenge,Quelle competition scolaire de football porte le nom d'un tournoi national des lycees et colleges ?,Le Tournoi des Six Nations,La Champions League,Les Jeux FENASSCO,La Coupe Davis,C,300,30,La FENASSCO organise les competitions scolaires.,"cameroun,divers"
cmr-0445,Cameroun,cameroun,challenge,Quelle personnalite camerounaise est connue pour avoir joue a Lyon et Tottenham ?,Andre-Marie Talla,Clinton Njie,Stanley Enow,Ernest Ouandie,B,300,30,Il s'agit de Clinton Njie.,"cameroun,personnalites"
cmr-0446,Cameroun,cameroun,moyen,Le departement du Vina appartient a quelle region ?,Est,Sud-Ouest,Nord,Adamaoua,D,200,25,Le Vina se situe dans la region : Adamaoua.,"cameroun,geographie,departements"
cmr-0447,Cameroun,cameroun,moyen,Quelle langue vehiculaire anglophone est tres parlee dans le Sud-Ouest et le Nord-Ouest ?,Le lingala,Le haoussa,Le swahili,Le pidgin english,D,200,25,Le pidgin english sert de langue de communication courante.,"cameroun,culture"
cmr-0448,Cameroun,cameroun,facile,A quoi sert principalement une tontine au Cameroun ?,A distribuer des diplomes,A payer les impots de l'Etat,A organiser des competitions sportives,A epargner en groupe et financer les projets des membres a tour de role,D,100,20,La tontine mobilise l'epargne collective et finance des projets.,"cameroun,culture"
cmr-0449,Cameroun,cameroun,facile,Quelle saison domine de novembre a fevrier dans le Nord du Cameroun ?,La saison des pluies,La mousson,La saison seche,L'hiver neigeux,C,100,20,Le Nord connait une longue saison seche.,"cameroun,divers"
