id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
mix-0332,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe l'experience utilisateur ?",Une representation geographique consultable en ligne,Une observation de personnes reelles utilisant le produit,La qualite du ressenti d'une personne lorsqu'elle utilise un service,Un modele ou des particuliers partagent biens et services via des plateformes,C,200,25,L'experience utilisateur : la qualite du ressenti d'une personne lorsqu'elle utilise un service.,"mixte,innovation,glossaire"
mix-0333,Challenge Mixte,mixte,moyen,"Dans le monde numerique, que designe le consentement ?",L'appareil qui permet d'encaisser un paiement par carte,L'accord libre et informe donne avant l'utilisation de ses donnees,Un espace en ligne d'echange de questions et de reponses,Une technologie de cable permettant des debits internet tres eleves,B,200,25,Le consentement : l'accord libre et informe donne avant l'utilisation de ses donnees.,"mixte,innovation,glossaire"
mix-0334,Challenge Mixte,mixte,moyen,Dans quel domaine Ruben Um Nyobe s'est-il ou s'est-elle illustre(e) ?,Le cinema,La technologie,La politique,La lutte contre la colonisation,D,200,25,Ruben Um Nyobe est connu(e) pour avoir dirige l'UPC dans le combat pour l'independance.,"mixte,cameroun,personnalites"
mix-0335,Challenge Mixte,mixte,facile,La ville de Douala est batie sur l'estuaire de quel fleuve ?,La Sanaga,Le Mungo,Le Wouri,Le Nyong,C,100,20,Le pont sur le Wouri est un symbole de Douala.,"mixte,cameroun,geographie"
mix-0336,Challenge Mixte,mixte,moyen,Pourquoi l'agroalimentaire est-il considere comme un secteur porteur au Cameroun ?,Parce que la production agricole est abondante mais peu transformee localement,Parce qu'il n'y a pas de clients,Parce que les matieres premieres sont importees,Parce que la loi l'impose,A,200,25,La transformation locale reste faible face au potentiel agricole.,"mixte,entrepreneuriat,cameroun"
mix-0337,Challenge Mixte,mixte,facile,Une entreprise realise 7 500 000 FCFA de chiffre d'affaires et supporte 6 200 000 FCFA de charges. Quel est son benefice ?,13 700 000 FCFA,650 000 FCFA,7 500 000 FCFA,1 300 000 FCFA,D,100,20,Benefice = CA - charges = 7 500 000 FCFA - 6 200 000 FCFA = 1 300 000 FCFA.,"mixte,entrepreneuriat,calcul,resultat"
mix-0338,Challenge Mixte,mixte,moyen,Qui est a l'origine de cette avancee : l'imprimerie a caracteres mobiles en Europe ?,Karl Benz,Ray Tomlinson,Johannes Gutenberg,Alexander Graham Bell,C,200,25,Il s'agit de Johannes Gutenberg.,"mixte,innovation,histoire"
mix-0339,Challenge Mixte,mixte,moyen,De quel pays Reed Hastings est-il ou est-elle originaire ?,la Suede,le Soudan,les Etats-Unis,le Royaume-Uni,C,200,25,Reed Hastings est originaire de ce pays : les Etats-Unis.,"mixte,entrepreneuriat,figures"
mix-0340,Challenge Mixte,mixte,challenge,"Dans le monde numerique, que designe la redondance ?",La reduction de la taille d'un fichier pour l'envoyer plus facilement,Un groupe de personnes reunies autour d'un interet commun sur internet,Une tentative de vol d'informations en se faisant passer pour un organisme de confiance,Le fait de dupliquer un equipement ou une donnee pour eviter une interruption,D,300,30,La redondance : le fait de dupliquer un equipement ou une donnee pour eviter une interruption.,"mixte,innovation,glossaire"
mix-0341,Challenge Mixte,mixte,challenge,Quel rocher emblematique se trouve sur la cote de Kribi ?,Le Rocher de Manoka,Le Rocher du Lion,La Pierre de Buea,Le Rocher du Loup,D,300,30,Le Rocher du Loup est un site touristique de Kribi.,"mixte,cameroun,culture"
mix-0342,Challenge Mixte,mixte,facile,"Quel terme correspond a cette definition : Un outil qui aide a suivre les stocks, les ventes ou la comptabilite ?",un logiciel de gestion,une publication,un lecteur de code-barres,un filtre anti-spam,A,100,20,Il s'agit d'un logiciel de gestion.,"mixte,innovation,glossaire"
mix-0343,Challenge Mixte,mixte,facile,Quel outil numerique permet de : Diffuser des cours accessibles a distance ?,un agenda partage,un CRM,une plateforme de formation en ligne,un outil de gestion de stock,C,100,20,Il s'agit d'une plateforme de formation en ligne.,"mixte,innovation,outils"
mix-0344,Challenge Mixte,mixte,challenge,Quelle est l'activite principale de Gifted Mom ?,Le transport a la demande et la livraison,La recherche d'emploi en ligne,Le suivi de la sante maternelle par mobile,La teleconsultation medicale,C,300,30,Gifted Mom : le suivi de la sante maternelle par mobile (le Cameroun).,"mixte,innovation,afrique"
mix-0345,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : La part des visiteurs ou prospects qui deviennent clients ?,le leadership,une subvention,une rupture de stock,le taux de conversion,D,200,25,Il s'agit du taux de conversion.,"mixte,entrepreneuriat,glossaire"
mix-0346,Challenge Mixte,mixte,moyen,Que designe une fintech ?,Une exploitation agricole,Une compagnie aerienne,Une entreprise qui utilise la technologie pour proposer des services financiers,Une usine de textile,C,200,25,Financial technology.,"mixte,innovation,afrique"
mix-0347,Challenge Mixte,mixte,facile,Comment appelle-t-on les etablissements financiers de proximite tres presents au Cameroun ?,Les banques centrales,Les fonds souverains,Les etablissements de microfinance (EMF),Les compagnies d'assurance-vie,C,100,20,Les EMF financent les petites activites.,"mixte,cameroun,economie"
mix-0348,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe la prospection ?",La constatation comptable de la perte de valeur d'un bien dans le temps,La recherche active de nouveaux clients,Une personne qui achete reellement le produit ou le service,La recommandation spontanee d'un client a son entourage,B,200,25,La prospection : la recherche active de nouveaux clients.,"mixte,entrepreneuriat,glossaire"
mix-0349,Challenge Mixte,mixte,facile,"Dans le monde numerique, que designe une communaute en ligne ?",Un groupe de personnes reunies autour d'un interet commun sur internet,Une offre de base gratuite completee par des options payantes,Le fait de dupliquer un equipement ou une donnee pour eviter une interruption,Les informations qui permettent d'identifier une personne,A,100,20,Une communaute en ligne : un groupe de personnes reunies autour d'un interet commun sur internet.,"mixte,innovation,glossaire"
mix-0350,Challenge Mixte,mixte,moyen,Quel est l'ingredient principal utilise pour preparer le mbongo tchobi ?,les feuilles de manioc pilees,le mais et les haricots,la noix de palme,les epices noires grillees et le poisson,D,200,25,Le mbongo tchobi se prepare avec les epices noires grillees et le poisson.,"mixte,cameroun,gastronomie"
mix-0351,Challenge Mixte,mixte,challenge,Dans quel domaine Geoffrey Hinton a-t-il ou a-t-elle laisse sa marque ?,Internet,Les telecommunications,L'intelligence artificielle,L'imprimerie,C,300,30,Geoffrey Hinton a marque ce domaine : L'intelligence artificielle.,"mixte,innovation,histoire"
mix-0352,Challenge Mixte,mixte,moyen,"Quelle personnalite camerounaise est connue pour avoir invente le Cardiopad, tablette medicale pour le coeur ?",Arthur Zang,Sam Fan Thomas,Stanley Enow,Dina Bell,A,200,25,Il s'agit de Arthur Zang.,"mixte,cameroun,personnalites"
mix-0353,Challenge Mixte,mixte,moyen,A quelle communaute economique regionale le Cameroun appartient-il ?,La SADC,L'UEMOA,La CEDEAO,La CEMAC,D,200,25,La Communaute economique et monetaire de l'Afrique centrale.,"mixte,cameroun,institutions,symboles"
mix-0354,Challenge Mixte,mixte,moyen,Dans quelle region du Cameroun se trouve la ville de Garoua ?,Adamaoua,Sud-Ouest,Ouest,Nord,D,200,25,Garoua est situee dans la region : Nord.,"mixte,cameroun,geographie,villes"
mix-0355,Challenge Mixte,mixte,facile,Une petite entreprise veut faire connaitre une boutique aupres des habitants du quartier. Quelle solution numerique est la plus adaptee ?,Une sauvegarde dans le cloud,Une presence sur les reseaux sociaux locaux,Une solution de paiement en ligne,La reconnaissance vocale,B,100,20,"Pour faire connaitre une boutique aupres des habitants du quartier, une presence sur les reseaux sociaux locaux est la reponse la plus directe.","mixte,innovation,usages"
mix-0356,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Un bien ou un engagement qui securise le preteur en cas de non-remboursement ?,une garantie,une SA,une PME,une etude de marche,A,200,25,Il s'agit d'une garantie.,"mixte,entrepreneuriat,glossaire"
mix-0357,Challenge Mixte,mixte,facile,Que faut-il faire dans cette situation : vous recevez un SMS annoncant que vous avez gagne un prix et demandant votre code secret ?,Creer un mot de passe different pour chaque service,Ne jamais communiquer son code et supprimer le message,Ne jamais publier ses coordonnees bancaires en ligne,Mettre en place une sauvegarde reguliere et automatique,B,100,20,Bonne pratique : ne jamais communiquer son code et supprimer le message.,"mixte,innovation,cybersecurite"
mix-0358,Challenge Mixte,mixte,moyen,Comment appelle-t-on ceci : Les flux d'argent qui entrent et sortent de l'entreprise ?,le positionnement,le cash-flow,la microfinance,le service apres-vente,B,200,25,Il s'agit du cash-flow.,"mixte,entrepreneuriat,glossaire"
mix-0359,Challenge Mixte,mixte,moyen,Le departement du Ocean appartient a quelle region ?,Nord-Ouest,Nord,Sud-Ouest,Sud,D,200,25,Le Ocean se situe dans la region : Sud.,"mixte,cameroun,geographie,departements"
mix-0360,Challenge Mixte,mixte,facile,Quelles sont les deux langues officielles du Cameroun ?,Le francais et le fulfulde,Le francais et l'anglais,Le francais et l'allemand,L'anglais et le douala,B,100,20,Le bilinguisme officiel decoule de l'histoire coloniale.,"mixte,cameroun,institutions,symboles"
mix-0361,Challenge Mixte,mixte,moyen,Quel terme correspond a cette definition : Le retour d'une somme au client via un canal numerique ?,un ecran tactile,un remboursement en ligne,un site frauduleux,une audience en ligne,B,200,25,Il s'agit d'un remboursement en ligne.,"mixte,innovation,glossaire"
mix-0362,Challenge Mixte,mixte,facile,Combien de composantes classiques compte le marketing mix ?,Quatre,Dix,Deux,Six,A,100,20,"Produit, prix, distribution et communication.","mixte,entrepreneuriat,marketing"
mix-0363,Challenge Mixte,mixte,moyen,Dans quel domaine Blanche Bailly s'est-il ou s'est-elle illustre(e) ?,Les affaires et l'entrepreneuriat,Le cinema,La lutte contre la colonisation,La musique,D,200,25,Blanche Bailly est connu(e) pour etre une chanteuse afropop connue pour Mimbayeur.,"mixte,cameroun,personnalites"
mix-0364,Challenge Mixte,mixte,moyen,Quelle est l'activite principale de Glotelho ?,La vente en ligne d'appareils et d'electromenager,La livraison medicale par drone,Le transport a la demande et la livraison,L'intelligence artificielle appliquee aux entreprises,A,200,25,Glotelho : la vente en ligne d'appareils et d'electromenager (le Cameroun).,"mixte,innovation,afrique"
mix-0365,Challenge Mixte,mixte,challenge,Le chiffre d'affaires est passe de 900 000 FCFA a 1 080 000 FCFA en un an. Quel est le taux de croissance ?,16.7 %,80 %,20 %,10 %,C,300,30,Croissance = (nouveau - ancien) / ancien x 100 = 20 %.,"mixte,entrepreneuriat,calcul,indicateurs"
mix-0366,Challenge Mixte,mixte,moyen,Comment appelle-t-on la fete traditionnelle des Bamoun celebree a Foumban ?,Le Fete du Mbaya,Le Ngondo,Le Medumba,Le Nguon,D,200,25,Le Nguon est inscrit au patrimoine immateriel de l'UNESCO.,"mixte,cameroun,culture"
mix-0367,Challenge Mixte,mixte,moyen,Quel secteur du numerique africain attire le plus de financements ces dernieres annees ?,L'industrie du charbon,La construction navale,L'aeronautique lourde,La fintech,D,200,25,Les paiements et services financiers dominent les levees de fonds.,"mixte,innovation,afrique"
mix-0368,Challenge Mixte,mixte,facile,Dans quelle partie du Cameroun le cacao est-il ou est-elle principalement cultive(e) ?,Le Sud et l'Est,Le Centre,Le Grand Nord,L'Ouest et le Nord-Ouest,B,100,20,Pour le cacao : le Cameroun figure parmi les premiers producteurs mondiaux.,"mixte,cameroun,economie,agriculture"
mix-0369,Challenge Mixte,mixte,challenge,Dans quel domaine Gaelle Enganamouit s'est-il ou s'est-elle illustre(e) ?,L'athletisme,La litterature,Le football,Le cinema,C,300,30,Gaelle Enganamouit est connu(e) pour avoir ete elue meilleure joueuse africaine en 2015 avec les Lionnes Indomptables.,"mixte,cameroun,personnalites"
mix-0370,Challenge Mixte,mixte,challenge,Dans quel domaine Alain Nteff s'est-il ou s'est-elle illustre(e) ?,La politique,Les affaires et l'entrepreneuriat,La mode,La technologie,D,300,30,Alain Nteff est connu(e) pour avoir cofonde Gifted Mom pour la sante maternelle.,"mixte,cameroun,personnalites"
mix-0371,Challenge Mixte,mixte,challenge,"Dans le monde numerique, que designe la classification automatique ?",Un espace en ligne d'echange de questions et de reponses,Une interface qui permet a deux logiciels de communiquer entre eux,Le tri automatique d'elements dans des categories predefinies,Un robot qui repond aux questions frequentes des clients,C,300,30,La classification automatique : le tri automatique d'elements dans des categories predefinies.,"mixte,innovation,glossaire"
mix-0372,Challenge Mixte,mixte,facile,"En entrepreneuriat, que designe la comptabilite ?",Un ensemble coordonne d'actions de communication payantes,La presentation courte et convaincante d'un projet,Le developpement de l'activite au-dela des frontieres nationales,L'enregistrement organise des operations financieres de l'entreprise,D,100,20,La comptabilite : l'enregistrement organise des operations financieres de l'entreprise.,"mixte,entrepreneuriat,glossaire"
mix-0373,Challenge Mixte,mixte,challenge,De quel pays Verone Mankou est-il ou est-elle originaire ?,le Royaume-Uni,le Zimbabwe,le Soudan,le Congo,D,300,30,Verone Mankou est originaire de ce pays : le Congo.,"mixte,entrepreneuriat,figures"
mix-0374,Challenge Mixte,mixte,moyen,Dans quelle region du Cameroun se trouve la ville de Batouri ?,Ouest,Nord-Ouest,Centre,Est,D,200,25,Batouri est situee dans la region : Est.,"mixte,cameroun,geographie,villes"
mix-0375,Challenge Mixte,mixte,facile,Quel service financier permet a un commercant camerounais d'encaisser sans compte bancaire classique ?,Le cheque certifie uniquement,Le mobile money,Le virement SWIFT uniquement,La lettre de credit documentaire,B,100,20,MTN MoMo et Orange Money sont largement utilises.,"mixte,entrepreneuriat,cameroun"
mix-0376,Challenge Mixte,mixte,challenge,Quel est le chef-lieu du departement du Donga-Mantung ?,Nkambe,Kousseri,Poli,Bamenda,A,300,30,"Nkambe est le chef-lieu du Donga-Mantung, dans la region : Nord-Ouest.","mixte,cameroun,geographie,departements"
mix-0377,Challenge Mixte,mixte,challenge,"Un produit est achete 900 FCFA et vendu 1 200 FCFA. Quel est le taux de marge, calcule sur le prix de vente ?",33.3 %,35 %,12.5 %,25 %,D,300,30,Taux de marge = (PV - PA) / PV x 100 = 25 %.,"mixte,entrepreneuriat,calcul,marge"
mix-0378,Challenge Mixte,mixte,moyen,"En entrepreneuriat, que designe un echeancier ?",Le calendrier des remboursements d'un credit,Une somme avancee par une banque et remboursee avec interets,La capacite a inspirer et a entrainer une equipe vers un objectif,Une entreprise qui propose une offre similaire aux memes clients,A,200,25,Un echeancier : le calendrier des remboursements d'un credit.,"mixte,entrepreneuriat,glossaire"
