id,category,category_slug,difficulty,question,option_a,option_b,option_c,option_d,correct_answer,points,time_limit,explanation,tags
inn-0361,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Le traitement de volumes de donnees trop importants pour les outils classiques ?,un code a usage unique,un document partage,un hackathon,le big data,D,200,25,Il s'agit du big data.,"innovation,glossaire"
inn-0362,Innovation & IA,innovation-ia,moyen,Quelle est la mission principale d'un consultant en transformation digitale ?,Accompagner une organisation dans son passage au numerique,Concevoir l'apparence et l'ergonomie des ecrans,Ameliorer le parcours et le ressenti des utilisateurs,Assembler et retoucher des sequences video,A,200,25,Un consultant en transformation digitale : accompagner une organisation dans son passage au numerique.,"innovation,metiers"
inn-0363,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe une base de donnees ?",La surveillance organisee des evolutions techniques d'un secteur,Une plateforme ou de nombreux vendeurs proposent leurs produits,Le logiciel de base qui fait fonctionner un ordinateur ou un telephone,Un ensemble d'informations organisees pour etre retrouvees facilement,D,100,20,Une base de donnees : un ensemble d'informations organisees pour etre retrouvees facilement.,"innovation,glossaire"
inn-0364,Innovation & IA,innovation-ia,facile,Quel professionnel du numerique a pour mission de : Animer la presence d'une marque sur les reseaux sociaux ?,un community manager,un testeur logiciel,un chef de projet numerique,un ingenieur en intelligence artificielle,A,100,20,Il s'agit d'un community manager.,"innovation,metiers"
inn-0365,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Une structure qui heberge et accompagne de jeunes entreprises innovantes ?,le teletravail,un incubateur technologique,un moteur de traduction,une base de donnees,B,200,25,Il s'agit d'un incubateur technologique.,"innovation,glossaire"
inn-0366,Innovation & IA,innovation-ia,moyen,Pour quelle contribution Karl Benz est-il ou est-elle connu(e) ?,la premiere automobile a moteur a essence,la premiere tablette concue en Afrique centrale,la telegraphie sans fil,les protocoles de communication d'internet,A,200,25,Karl Benz est associe(e) a la premiere automobile a moteur a essence.,"innovation,histoire"
inn-0367,Innovation & IA,innovation-ia,facile,Quelle est la mission principale d'un technicien de maintenance informatique ?,"Organiser, securiser et optimiser le stockage des donnees",Verifier le bon fonctionnement d'un programme avant sa mise en service,Reparer et entretenir les equipements informatiques,Assembler et retoucher des sequences video,C,100,20,Un technicien de maintenance informatique : reparer et entretenir les equipements informatiques.,"innovation,metiers"
inn-0368,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : Une technologie qui plonge l'utilisateur dans un environnement entierement simule ?,un algorithme,un indicateur numerique,la realite virtuelle,un remboursement en ligne,C,200,25,Il s'agit de la realite virtuelle.,"innovation,glossaire"
inn-0369,Innovation & IA,innovation-ia,facile,"Dans le monde numerique, que designe le spam ?",L'identification d'une personne par une caracteristique physique unique,L'appareil qui permet d'encaisser un paiement par carte,Un fichier consultable et modifiable a plusieurs en ligne,Un message non sollicite envoye en masse,D,100,20,Le spam : un message non sollicite envoye en masse.,"innovation,glossaire"
inn-0370,Innovation & IA,innovation-ia,challenge,"Dans le monde numerique, que designe l'anonymisation ?",La conception de services utilisables aussi par les personnes en situation de handicap,La liste des pages consultees par un utilisateur,Une suite secrete de caracteres qui protege l'acces a un compte,La suppression des elements permettant d'identifier une personne dans un jeu de donnees,D,300,30,L'anonymisation : la suppression des elements permettant d'identifier une personne dans un jeu de donnees.,"innovation,glossaire"
inn-0371,Innovation & IA,innovation-ia,challenge,"Dans le monde numerique, que designe la blockchain ?","Un logiciel dont le code peut etre utilise, modifie et partage librement",Un registre numerique partage qui enregistre les transactions de facon infalsifiable,Un outil qui enregistre les ventes et edite les tickets,Un site imitant un service legitime pour tromper les visiteurs,B,300,30,La blockchain : un registre numerique partage qui enregistre les transactions de facon infalsifiable.,"innovation,glossaire"
inn-0372,Innovation & IA,innovation-ia,challenge,De quel pays Diool est-il ou est-elle originaire ?,le Rwanda,l'Algerie,le Cameroun,le Kenya,C,300,30,Diool vient de ce pays : le Cameroun.,"innovation,afrique"
inn-0373,Innovation & IA,innovation-ia,facile,Une petite entreprise veut gerer les plannings d'une equipe dispersee. Quelle solution numerique est la plus adaptee ?,Une newsletter ou une liste de diffusion,Un logiciel CRM,Un agenda partage en ligne,Une imprimante 3D,C,100,20,"Pour gerer les plannings d'une equipe dispersee, un agenda partage en ligne est la reponse la plus directe.","innovation,usages"
inn-0374,Innovation & IA,innovation-ia,facile,A quelle categorie d'outils appartient un logiciel de presentation ?,La bureautique,La creation,La numerisation,La mesure,A,100,20,Un logiciel de presentation appartient a cette categorie : la bureautique.,"innovation,outils"
inn-0375,Innovation & IA,innovation-ia,challenge,Qui est a l'origine de cette avancee : la premiere tablette concue en Afrique centrale ?,Larry Page,Jack Kilby,Karl Benz,Verone Mankou,D,300,30,Il s'agit de Verone Mankou.,"innovation,histoire"
inn-0376,Innovation & IA,innovation-ia,challenge,De quel pays Paystack est-il ou est-elle originaire ?,le Rwanda,le Nigeria,le Cameroun,le Kenya,B,300,30,Paystack vient de ce pays : le Nigeria.,"innovation,afrique"
inn-0377,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : La conception de services utilisables aussi par les personnes en situation de handicap ?,l'anonymisation,l'accessibilite numerique,un document partage,un site web,B,200,25,Il s'agit de l'accessibilite numerique.,"innovation,glossaire"
inn-0378,Innovation & IA,innovation-ia,moyen,A quel besoin repond principalement cette solution : La geolocalisation via une application ?,Faire connaitre une boutique aupres des habitants du quartier,Surveiller l'humidite d'un champ pour declencher l'irrigation,Suivre la position d'une livraison en cours,Verifier l'identite d'un utilisateur avant un paiement,C,200,25,La geolocalisation via une application sert notamment a suivre la position d'une livraison en cours.,"innovation,usages"
inn-0379,Innovation & IA,innovation-ia,facile,Quel est le principal benefice de cette demarche : travailler a plusieurs sur le meme document ?,Eviter les versions multiples et les pertes,Reduire le risque de piratage,Eviter de relayer une fausse information,Echanger sans frais de deplacement,A,100,20,Le gain principal : eviter les versions multiples et les pertes.,"innovation,usages"
inn-0380,Innovation & IA,innovation-ia,facile,Quel est le principal benefice de cette demarche : proteger les acces des employes aux outils de l'entreprise ?,Reduire le risque de piratage,Fiabiliser les chiffres transmis aux clients,Decider a partir de chiffres reels,Donner acces a l'information sans vendeur disponible,A,100,20,Le gain principal : reduire le risque de piratage.,"innovation,usages"
inn-0381,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : La transformation d'un texte en parole audible ?,un cookie,un incubateur technologique,la synthese vocale,le numerique responsable,C,200,25,Il s'agit de la synthese vocale.,"innovation,glossaire"
inn-0382,Innovation & IA,innovation-ia,facile,Quel terme correspond a cette definition : Une suite de barres lisible par un scanner pour identifier un produit ?,un peripherique,un site frauduleux,le pilotage par la donnee,un code-barres,D,100,20,Il s'agit d'un code-barres.,"innovation,glossaire"
inn-0383,Innovation & IA,innovation-ia,moyen,Que faut-il faire dans cette situation : un message urgent du dirigeant demande un virement immediat sans verification ?,Desactiver immediatement ses comptes et acces,Verifier la demande par un autre canal avant tout paiement,Utiliser un gestionnaire de mots de passe securise,Ne jamais communiquer son code et supprimer le message,B,200,25,Bonne pratique : verifier la demande par un autre canal avant tout paiement.,"innovation,cybersecurite"
inn-0384,Innovation & IA,innovation-ia,moyen,Quel terme correspond a cette definition : La partie visible d'un logiciel avec laquelle l'utilisateur interagit ?,une donnee,l'innovation de rupture,le cloud,l'interface,D,200,25,Il s'agit de l'interface.,"innovation,glossaire"
inn-0385,Innovation & IA,innovation-ia,facile,Quel outil numerique permet de : Traduire rapidement un texte d'une langue a une autre ?,un outil de creation graphique en ligne,un outil de traduction en ligne,un outil de gestion de taches,une application de messagerie instantanee,B,100,20,Il s'agit d'un outil de traduction en ligne.,"innovation,outils"
inn-0386,Innovation & IA,innovation-ia,facile,Quel est le principal benefice de cette demarche : apprendre un metier depuis chez soi ?,Rassurer le client et augmenter les reservations,Corriger les points de blocage du tunnel de vente,Se former a son rythme et a moindre cout,Suivre chaque vente et fiabiliser les comptes,C,100,20,Le gain principal : se former a son rythme et a moindre cout.,"innovation,usages"
inn-0387,Innovation & IA,innovation-ia,moyen,Une entreprise stocke les donnees de ses clients. Quelle obligation morale et legale ?,"Les proteger, ne collecter que le necessaire et informer les personnes",Les partager avec les concurrents,Les revendre au plus offrant,Les publier en ligne,A,200,25,La protection des donnees personnelles est une responsabilite.,"innovation,mise-en-situation"
inn-0388,Innovation & IA,innovation-ia,moyen,Quel est le principal benefice de cette demarche : trier automatiquement les commandes recues par messagerie ?,Ameliorer l'offre grace aux retours,Reduire les erreurs et le temps de saisie,Acceder aux soins sans long deplacement,Mieux dimensionner les achats et les stocks,B,200,25,Le gain principal : reduire les erreurs et le temps de saisie.,"innovation,usages"
inn-0389,Innovation & IA,innovation-ia,challenge,Quel terme correspond a cette definition : L'usage de donnees et de capteurs pour optimiser les cultures ?,la fracture numerique,une piece jointe,une communaute en ligne,l'agriculture de precision,D,300,30,Il s'agit de l'agriculture de precision.,"innovation,glossaire"
inn-0390,Innovation & IA,innovation-ia,moyen,Quelle situation justifie cette bonne pratique : Interdire cette pratique et n'installer que des logiciels legitimes ?,Vous notez vos mots de passe sur un papier colle a l'ecran,Un e-mail imite votre banque et demande de confirmer votre mot de passe,Un fichier joint inattendu arrive d'un expediteur inconnu,Un collaborateur telecharge des logiciels piratés sur l'ordinateur de l'entreprise,D,200,25,Cette pratique repond au cas suivant : un collaborateur telecharge des logiciels piratés sur l'ordinateur de l'entreprise.,"innovation,cybersecurite"
inn-0391,Innovation & IA,innovation-ia,facile,Dans quel domaine Alexander Graham Bell a-t-il ou a-t-elle laisse sa marque ?,Les telecommunications,La programmation,L'electronique,Internet,A,100,20,Alexander Graham Bell a marque ce domaine : Les telecommunications.,"innovation,histoire"
